Date,Site,Species,Pittag,Elastomer,OldNew,Sex,Tissue,SVL,Tail removed,Tail regrown,Weight,LatLoc,Sub,Size,Meso,LongLoc,Stage,PhotoID,PhotoID,PhotoSVL,HeadLength,HeadWidth,TrunkLength,TrunkWidth,HumerousLength,FemurLength,TailWidth,HeightTail,Notes
7/4/2021,LowerBear,GP,900215000822514,NA,N,U,Y,NA,0,0,4.5,WE,R,24,RF,408,L,108-0596,108-0597,59.45,15.07,10.32,42.29,9.9,3.66,3.4,7.32,NA,
7/4/2021,LowerBear,DF,NA,NA,NA,NA,NA,NA,NA,NA,NA,B,R,25,PL,488,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/4/2021,LowerBear,DF,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,19,RF,103,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/4/2021,LowerBear,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,24,RF,167,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/5/2021,UpperZigZag,GP,900215000822570,NA,N,F,Y,NA,0,0,6.9,WE,R,30,PL,142,A,108-0599,108-0600,72.06,15.75,11.03,50.91,11.26,2.97,4.23,8.35,6.72,
7/5/2021,UpperZigZag,GP,900215000822554,NA,N,F,Y,NA,0,0,7.2,WE,R,31,PL,4,A,108-0601,108-0602,73.11,17.76,11.44,49.82,11.21,4.46,3.66,8.65,6.48,
7/5/2021,UpperZigZag,GP,900215000822542,NA,N,F,Y,NA,0,0,9.8,B,R,15,RF,68,A,108-0603,108-0604,79.83,17.92,12.16,56.37,12.99,5.31,5.08,9.54,NA,
7/5/2021,UpperZigZag,GP,900215000822586,NA,O,U,N,NA,5,0,1.1,T,R,31,RF,53,L,108-0598,NA,,,,,,,,,,
7/5/2021,UpperZigZag,DF,900113001674917,NA,O,F,N,52,70,30,2.6,WE,R,17,RF,210,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,UpperZigZag,GP,900215000822522,NA,N,M,Y,NA,0,0,7.2,WE,R,16,RF,212,A,108-0605,108-0606,79.64,19.87,12.72,55.19,12,3.76,4.85,9.37,NA,
7/5/2021,UpperZigZag,GP,900215000822547,NA,N,F,Y,NA,1,0,5.9,T,R,22,RF,223,A,108-0608,108-0610,72.3,17.67,11.03,50.09,11.07,4.29,4.63,8.49,5.64,
7/5/2021,UpperZigZag,GP,900215000822579,NA,N,F,Y,NA,0,0,7.8,T,R,33,RF,249,A,108-0611,108-0612,76.02,19.04,11.41,53.06,12.16,4.43,5.38,8.62,NA,
7/5/2021,UpperZigZag,GP,900215000823038,NA,O,M,N,NA,5,0,8.2,WE,R,31,RF,260,A,108-0607,NA,65.87,21.24,12.82,42.65,12.14,5.15,3.52,9.56,NA,
7/5/2021,UpperZigZag,GP,900215000822564,NA,N,F,N,NA,20,2,7.8,T,R,28,RF,270,A,108-0613,108-0614,72.75,18.67,11.95,51.24,12.08,3.85,3.84,9.22,6.37,
7/5/2021,UpperZigZag,GP,900215000822511,NA,N,F,Y,NA,5,4,6.8,T,R,31,RF,276,A,108-0615,108-0616,75.42,17.59,11.34,53.13,11.75,4.19,5.29,8.58,8.16,
7/5/2021,UpperZigZag,GP,900215000822683,NA,O,M,N,NA,2,0,14.5,T,R,65,PL,278,A,108-0619,NA,88.65,21.14,13.75,58.82,14.73,4.29,5.26,11.47,NA,
7/5/2021,UpperZigZag,GP,999002018052175,GZB1-4O6,O,F,N,NA,5,0,6.3,T,R,32,RF,265,A,108-0618,NA,74.45,20.02,11.58,49.73,10.42,4.17,4.38,8.33,NA,
7/5/2021,UpperZigZag,DF,900215000823269,NA,N,M,N,54,0,0,3.2,B,R,30,RF,354,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/5/2021,UpperZigZag,GP,900113001674646,NA,O,U,N,NA,NA,NA,NA,WE,R,15,RF,345,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RELESED BEFOR FINISHED
7/5/2021,UpperZigZag,GP,900113001674007,NA,O,F,Y,NA,0,0,8.9,T,R,31,RF,301,A,108-0617,NA,77.48,19.03,11.78,53.79,12.86,4.37,4.58,9.36,NA,
7/5/2021,UpperZigZag,GP,900113001674155,NA,O,F,Y,NA,5,2,9.2,WE,R,34,PL,438,A,108-0620,NA,77.28,19.53,12.03,53.05,13.08,4.42,4.62,9.28,NA,
7/5/2021,UpperZigZag,GP,900215000822537,NA,N,F,Y,NA,0,0,6.6,WE,R,41,PL,427,A,108-0621,108-0622,76.06,18.14,10.68,54.38,11.49,4.22,4.51,8.19,8.47,
7/5/2021,UpperZigZag,GP,900215000822518,NA,N,U,Y,NA,0,0,1.3,T,R,17,RF,405,L,108-0624,108-0625,39.88,10.58,7.9,26.98,6.73,2.51,2.66,5.26,6.47,
7/5/2021,UpperZigZag,GP,900215000823058,NA,O,F,N,NA,3,0,5.4,T,R,29,PL,492,A,108-0623,NA,66.56,18.47,10.61,43.78,9.9,4.77,4.87,8.17,NA,
7/5/2021,UpperZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,16,RF,451,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/5/2021,UpperZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,WE,R,15,PL,143,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/5/2021,UpperZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,WE,R,23,PL,191,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/5/2021,UpperZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,30,RF,317,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/5/2021,UpperZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,36,RF/C,369,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/5/2021,UpperZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,30,PL/C,371,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/5/2021,UpperZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,18,RF,236,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/5/2021,UpperZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,28,RF,242,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/6/2021,LowerParadise,GP,900215000822607,GPG1-6P3,O,M,Y,NA,35,32,12.0,T,R,40,RF,110,A,112-0700,112-0701,93.42,23.72,14.3,62.86,14.3,5.14,5.86,10.29,10.37,
7/6/2021,LowerParadise,GP,NA,NA,N,U,N,34,0,0,0.9,WE,R,33,RF,109,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOO SMALL
7/6/2021,LowerParadise,GP,999002018052364,GPG2-5,O,F,Y,NA,NA,NA,8.2,WE,R,29,PL,113,A,112-0699,NA,84.74,22.63,12.37,57.95,11.81,5.2,5.27,9.57,NA,MISSING ELASTOMER MARK
7/6/2021,LowerParadise,GP,900215000822638,NA,N,U,Y,NA,5,0,1.3,WE,R,19,PL,41,L,112-0702,112-0703,38.27,10.81,7.09,25.86,5.78,2.66,2.03,4.57,5.25,
7/6/2021,LowerParadise,GP,900215000822615,NA,N,F,Y,NA,85,80,6.6,WE,R,32,PL,41,A,112-0704,112-0705,73.31,18.37,10.92,50.21,10.71,3.29,4.76,8.64,9.13,
7/6/2021,LowerParadise,GP,900215000822611,NA,N,F,Y,NA,5,3,8.1,T,R,40,RF,126,A,112-0706,112-0707,79.51,18.8,11.89,56.14,13.1,4.01,4.93,9.34,9.91,
7/6/2021,LowerParadise,GP,900215000822691,NA,N,U,Y,NA,0,0,3.7,WE,R,16,RF,190,L,112-0709,112-0710,57.37,13.66,10.28,39.9,9.54,3.25,3.2,6.71,9.48,
7/6/2021,LowerParadise,GP,900215000822305,NA,O,U,Y,NA,5,5,3.8,WE,R,20,PL,227,L,112-0711,NA,50.19,13.78,9.97,35.92,8.39,3.82,3.13,7.08,NA,
7/6/2021,LowerParadise,GP,999002018052311,NA,O,U,Y,NA,5,1,2.6,WE,R,15,PL,208,L,112-0708,NA,45.87,13.14,7.96,30.1,8.07,2.96,1.62,5.78,NA,
7/6/2021,LowerParadise,GP,999002018052441,NA,O,U,Y,NA,20,17,5.4,WE,R,17,RF,242,L,112-0712,NA,63.14,17.28,11.28,42.77,10.52,4.36,2.94,8.23,NA,
7/6/2021,LowerParadise,GP,900215000822666,NA,O,F,N,NA,5,0,6.8,WE,R,36,PL,239,A,112-0713,NA,73.12,20.27,11.42,51.3,11.1,4.55,5.04,8.7,NA,
7/6/2021,LowerParadise,GP,900215000822612,NA,N,F,Y,NA,0,0,10.0,WE,R,31,PL,381,A,112-0714,112-0715,86.23,20.41,12.78,60.93,13.57,5.74,5.76,10.66,9.15,
7/6/2021,LowerParadise,GP,900215000822681,NA,N,F,Y,NA,0,0,8.0,WE,R,29,PL,408,A,112-0716,112-0717,72.36,19.34,12.46,50.65,12.21,3.73,3.86,9.65,8.65,
7/6/2021,LowerParadise,GP,999002018052404,NA,O,U,Y,NA,5,5,6.3,WE,R,20,PL,479,L,112-0718,NA,63.08,16.66,11.19,43.99,10.52,4.97,3,8.48,NA,
7/6/2021,LowerParadise,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,20,RF,290,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/6/2021,LowerParadise,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,32,PL,323,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/6/2021,UpperBear,GP,900215000822544,NA,N,M,Y,NA,0,0,11.9,T,R,36,RF,51,A,108-0627,108-0628,89.47,20.91,13.53,62.7,13.42,6.54,3.36,10.17,8.5,
7/6/2021,UpperBear,GP,900215000822526,NA,N,U,Y,NA,3,3,4.4,WE,R,34,PL,112,L,108-0629,108-0630,60.92,15.95,10.72,41.88,9.85,4.09,2.64,7.34,6.33,
7/6/2021,UpperBear,DF,900215000823291,NA,N,M,N,57,0,0,3.5,B,R,32,RF,194,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/6/2021,UpperBear,GP,900215000823062,NA,O,F,N,NA,3,0,7.3,WE,R,43,RF,136,A,108-0626,NA,79.3,21.3,12.7,53.53,11.94,5.47,3.89,9.33,NA,
7/6/2021,UpperBear,GP,900215000822520,NA,N,U,Y,NA,0,0,2.5,WE,R,34,PL,120,L,108-0633,108-0634,50.16,11.95,8.89,34.33,8.46,3.2,3.07,6.46,6.12,
7/6/2021,UpperBear,GP,900215000822507,GBO1-4,O,F,Y,NA,4,1,11.0,WE,R,35,RF,143,A,108-0635,108-0636,97.01,23.67,14.82,65.8,13.03,5.4,5.08,10.73,7.21,NEW TAG BUT OLD GIRL
7/6/2021,UpperBear,GP,900113001674665,NA,O,U,Y,NA,3,2,2.1,T,R,21,RF,128,L,108-0632,NA,45.14,12.51,9.25,30.38,8.15,3.08,2.9,6.21,NA,
7/6/2021,UpperBear,GP,900215000822349,NA,O,F,N,NA,3,0,7.8,T,R,36,PL,171,A,108-0637,NA,73.77,18.61,11.56,50.86,11.23,4.65,4.32,8.77,NA,
7/6/2021,UpperBear,GP,NA,NA,N,U,N,26,0,0,0.6,WE,R,13,PL,95,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOO SMALL
7/6/2021,UpperBear,GP,900215000822562,NA,N,U,Y,NA,2,1,2.7,WE,R,15,RF,201,L,108-0638,108-0639,50.63,12.22,8.9,35.48,7.7,3.3,2.68,6.27,5.68,
7/6/2021,UpperBear,DF,900215000823244,NA,N,F,N,40,0,0,1.5,WE,R,29,RF,333,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/6/2021,UpperBear,DF,900215000823233,NA,N,M,N,55,0,0,3.2,WE,R,25,RF,270,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/6/2021,UpperBear,GP,900215000822517,NA,N,F,Y,NA,0,0,4.9,T,R,38,RF,319,A,108-0642,108-0643,69.56,17.99,9.68,47.87,9.63,5.5,4.66,7.11,7.21,
7/6/2021,UpperBear,GP,999002018052046,GBO1-5,O,M,Y,NA,1,1,11.3,T,R,46,RF,265,A,108-0641,NA,83.68,23.07,13.79,56.49,13.47,5.81,3.55,10.21,NA,
7/6/2021,UpperBear,GP,900215000822722,NA,N,U,Y,NA,0,0,2.5,T,R,47,RF,308,L,108-0644,108-0646,53.42,12.71,8.34,37.57,7.61,3.34,4.1,5.69,6.39,
7/6/2021,UpperBear,GP,900215000822727,NA,N,M,Y,NA,0,0,6.1,WE,R,30,RF,225,A,108-0647,108-0649,71.91,17.94,10.9,48.44,10.34,4.36,4.48,7.88,6.57,
7/6/2021,UpperBear,GP,NA,NA,N,U,N,29,0,0,0.5,T,R,20,RF,323,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOO SMALL
7/6/2021,UpperBear,GP,900113001674699,NA,O,F,N,NA,2,0,5.2,T,R,20,RF,323,A,108-0651,NA,65.42,18.79,10.87,44.28,10.07,4.26,4.53,7.82,NA,
7/6/2021,UpperBear,GP,900215000823005,NA,O,U,N,NA,2,1,3.1,T,R,30,RF,220,L,108-0652,NA,54.41,14.3,9.56,36.67,8.17,2.95,2.04,6.92,NA,
7/6/2021,UpperBear,DF,900215000823257,NA,N,F,N,53,90,90,2.5,T,R,10,RF,355,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/6/2021,UpperBear,GP,900215000822596,NA,N,U,Y,NA,0,0,3.4,T,R,25,RF,392,L,108-0653,108-0654,53.4,13.82,9.77,37.54,9.25,4.01,2.58,7.21,6.35,
7/6/2021,UpperBear,GP,NA,NA,N,U,N,30,5,3,0.7,T,R,36,PL,480,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOO SMALL
7/6/2021,UpperBear,GP,900215000822525,NA,N,U,Y,NA,0,0,2.3,WE,R,25,PL,421,L,108-0655,108-0656,50.76,13.71,9.33,35.32,8.03,3.01,3.63,6.3,5.4,
7/6/2021,UpperBear,DF,999002018052124,NA,O,M,N,50,0,0,3.7,T,R,18,PL,448,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/6/2021,UpperBear,GP,NA,NA,N,U,N,34,0,0,1.0,WE,R,34,PL,409,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOO SMALL
7/6/2021,UpperBear,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,WE,R,30,RF,28,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISS
7/6/2021,UpperBear,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,WE,R,36,PL,80,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISS
7/6/2021,UpperBear,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,23,RF,371,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISS
7/6/2021,UpperBear,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,WE,R,15,RF,98,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISS
7/6/2021,UpperBear,DF,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,33,PL,200,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISS
7/6/2021,UpperBear,DF,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,41,RF,200,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISS
7/8/2021,LowerZigZag,GP,900113001674515,NA,O,U,Y,NA,8,8,4.7,WE,R,30,RF,224,L,108-0657,NA,60.37,15.65,11.27,41.37,10.73,3.06,3.55,7.6,NA,
7/8/2021,LowerZigZag,GP,900215000822552,NA,N,U,Y,NA,0,0,2.9,WE,R,25,RF,247,L,108-0658,108-0659,53.11,12.69,9.59,37.3,8.58,3.47,3.35,6.47,6.49,
7/8/2021,LowerZigZag,GP,900215000822571,NA,N,U,Y,NA,2,2,3.7,T,R,31,PL,230,L,108-0660,108-0661,57.12,12.88,9.11,39.34,9.42,3.33,3.88,6.87,7.71,
7/8/2021,LowerZigZag,GP,900215000822566,NA,N,F,Y,NA,0,0,7.2,WE,R,34,RF,94,A,108-0662,108-0663,72.23,17.74,10.55,48.87,11.74,6.13,4.51,8.56,9.39,
7/8/2021,LowerZigZag,GP,900215000822530,NA,N,U,Y,NA,0,0,3.9,WE,R,27,PL,162,L,108-0664,108-0665,56.52,15.77,9.98,39.1,9.56,3.42,3.06,7.29,5.08,
7/8/2021,LowerZigZag,GP,900215000822533,NA,N,U,Y,NA,5,5,3.4,WE,R,30,RF,191,L,108-0667,108-0668,54.86,13.69,8.57,38.67,9.84,3.96,3.08,6.98,7.05,
7/8/2021,LowerZigZag,GP,900215000822534,NA,N,U,Y,NA,0,0,2.4,WE,R,36,RF,303,L,108-0669,108-0670,43.61,12.59,7.9,29.6,7.78,3.19,2.97,5.62,6.16,
7/8/2021,LowerZigZag,GP,900215000822538,NA,N,U,Y,NA,2,0,2.3,T,R,17,RF,149,L,108-0671,108-0672,49.14,12.29,7.87,33.99,8.17,3.17,2.61,5.88,5.79,
7/8/2021,LowerZigZag,GP,900215000822746,NA,N,U,Y,NA,0,0,2.5,WE,R,44,RF,259,L,108-0673,108-0674,46.7,11.91,8.6,31.78,8.59,1.81,2.21,6.84,6.26,
7/8/2021,LowerZigZag,GP,900215000822724,NA,N,U,Y,NA,0,0,3.0,WE,R,22,RF,270,L,108-0675,108-0676,58.38,16.25,9.94,40.23,9.5,3.98,2.53,7.03,7.12,
7/8/2021,LowerZigZag,GP,900215000822730,NA,N,F,Y,NA,0,0,6.6,WE,R,51,RF,312,A,108-0677,108-0678,73.09,17.07,10.98,51.23,11.64,5.26,3.78,8.49,8.06,
7/8/2021,LowerZigZag,DF,900113001674300,NA,O,F,N,45,0,0,2.2,WE,R,31,RF,215,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/8/2021,LowerZigZag,GP,NA,NA,N,U,N,28,0,0,0.2,WE,R,17,RF,290,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOO SMALL
7/8/2021,LowerZigZag,GP,999002018052083,NA,O,M,Y,NA,8,7,16.5,WE,R,31,RF,304,A,108-0679,NA,95.14,25.71,14.93,65.86,15.51,5.57,4.72,12,NA,
7/8/2021,LowerZigZag,GP,900215000822664,NA,O,U,N,NA,5,0,5.8,T,R,32,RF,394,L,108-0680,NA,66.65,18.85,10.51,44.96,10.08,5.31,3.22,8.62,NA,
7/8/2021,LowerZigZag,GP,900215000822798,NA,N,M,Y,NA,10,8,7.5,WE,R,29,RF,400,A,108-0681,108-0682,80.42,18.6,12.13,56.1,11.89,6.37,5.58,9.55,9.43,
7/8/2021,LowerZigZag,GP,900215000822786,NA,N,U,Y,NA,0,0,4.1,WE,R,22,RF,431,L,108-0685,108-0684,59.81,14.2,10.79,42.93,9.9,4.62,3.25,7.34,5.42,
7/8/2021,LowerZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,20,RF,145,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/8/2021,LowerZigZag,GP,NA,NA,NA,NA,NA,NA,NA,NA,NA,T,R,37,RF,68,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MISSED
7/9/2021,LowerBear,GP,900215000822702,NA,N,M,Y,NA,15,10,9.2,WE,R,20,RF,160,A,108-0687,108-0686,82.02,20.61,12.32,56.81,12.75,5.14,4.8,9.5,8.34,
7/9/2021,LowerBear,GP,900215000822757,NA,N,F,Y,NA,10,10,7.7,T,R,21,RF,178,A,108-0689,108-0690,74.29,18.96,11.39,51.33,10.89,5.79,5.17,8.58,7.61,
7/9/2021,LowerBear,GP,900215000822568,NA,O,F,N,NA,50,28,5.3,WE,R,28,RF,48,A,108-0691,NA,68,20.01,11.51,45.36,10.34,5.55,5.14,8.78,NA,
7/9/2021,LowerBear,GP,900215000822399,NA,O,F,N,NA,5,1,8.9,WE,R,16,PL,60,A,108-0692,NA,80.64,22.08,13.18,56.16,12.46,5.7,4.96,10.36,NA,
7/9/2021,LowerBear,GP,900215000822582,NA,O,F,N,NA,2,0,5.6,WE,R,27,RF,272,A,108-0696,NA,56.69,16.87,10.7,40.16,11.76,4.55,4.32,8.66,NA,
7/9/2021,LowerBear,DF,900215000823214,NA,N,F,N,47,0,0,2.6,WE,R,13,PL,292,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/9/2021,LowerBear,GP,900215000822790,NA,N,F,Y,NA,0,0,6.5,WE,R,35,PL,398,A,108-0697,108-0699,77.76,19.85,12.01,53.61,8.01,4.62,4.37,8.07,5.66,
7/9/2021,LowerBear,GP,900215000822714,NA,N,U,Y,NA,0,0,2.5,T,R,22,RF,360,L,108-0700,108-0701,50.16,12.73,8.91,35.34,7.62,2.12,2.56,5.57,5.11,
7/11/2021,UpperParadise,GP,NA,NA,N,U,N,34,0,0,0.9,WE,R,45,PL,157,L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TOO SMALL
7/11/2021,UpperParadise,GP,900215000823031,NA,O,M,N,NA,10,0,13.9,T,R,24,RF,171,A,108-0702,NA,89.01,21.86,13.88,61.93,13.34,5.55,3.57,10.78,NA,
7/11/2021,UpperParadise,GP,900215000822715,NA,N,U,Y,NA,3,0,3.9,WE,R,35,PL,168,L,108-0703,108-0704,57.6,14.17,9.34,39.24,8.89,2.81,2.9,7,7.44,
7/11/2021,UpperParadise,DF,900113001674230,NA,O,M,N,50,0,0,3.2,WE,R,34,RF,166,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/11/2021,UpperParadise,GP,999002018052589,NA,O,U,Y,NA,5,5,3.5,T,R,33,RF,164,L,108-0705,NA,50.69,13.95,9.38,33.59,8.46,3.96,2.55,6.65,NA,
7/11/2021,UpperParadise,DF,900113001674978,NA,O,M,N,55,0,0,4.4,WE,R,29,RF,39,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/11/2021,UpperParadise,DF,900113001674863,NA,O,M,N,57,0,0,5.0,B,R,27,PL,49,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/11/2021,UpperParadise,GP,900215000822705,NA,N,F,Y,NA,5,0,6.1,WE,R,30,PL,68,A,108-0706,108-0707,76.44,18.05,11.86,53.79,10.39,5.82,4.61,8.88,8.29,"SUSPECT PIT TAG LOSS - CHECK ID 573, 112-0599"
7/11/2021,UpperParadise,GP,900215000822732,NA,N,F,Y,NA,0,0,5.3,WE,R,29,RF,31,A,108-0708,108-0709,70.57,16.74,10.72,49.18,10.65,5.42,4.91,8.22,7.57,
7/11/2021,UpperParadise,GP,900113001674808,NA,O,F,Y,NA,8,5,7.0,WE,R,16,RF,124,A,108-0710,NA,80.47,18.85,11.92,55.06,11.39,5.07,3.47,8.95,NA,
7/11/2021,UpperParadise,GP,900215000822765,NA,N,U,Y,NA,10,5,2.1,T,R,20,RF,100,L,108-0711,108-0712,47.3,11.71,8.78,33.18,7.16,3.08,2.74,5.82,5.55,
7/11/2021,UpperParadise,GP,900215000822735,NA,N,U,Y,35,10,10,1.2,WE,R,35,PL,139,L,108-0713,108-0714,39.78,10.07,6.86,25.95,6.14,2.58,2.82,4.16,4.09,
7/11/2021,UpperParadise,GP,900215000822752,NA,N,F,Y,NA,0,0,8.4,WE,R,48,RF,190,A,108-0716,108-0715,76.67,19.49,12.19,53.7,11.43,5.16,4.82,8.97,9.12,
7/11/2021,UpperParadise,GP,900215000822768,NA,N,U,Y,NA,0,0,7.2,T,R,30,RF,182,L,108-0717,108-0718,68.36,14.95,10.76,48.17,11.26,4.48,2.62,8.36,6.61,ALMOST A METAMORPH
7/11/2021,UpperParadise,GP,900215000822799,NA,N,U,Y,NA,0,0,4.3,T,R,27,PL,205,L,108-0719,108-0720,55.69,14.25,9.48,38.56,8.84,3.4,2.88,6.98,6.53,
7/11/2021,UpperParadise,GP,900215000822767,NA,N,F,Y,NA,0,0,6.8,WE,R,32,PL,244,A,108-0721,108-0722,72.6,18.47,11.28,51.16,10.99,5.43,4.81,8.4,6.28,
7/11/2021,UpperParadise,GP,900215000822743,NA,N,U,Y,NA,5,5,3.3,T,R,32,PL,200,L,108-0723,108-0724,54.2,13.33,9.65,37.64,9.03,3.76,1.73,6.61,6.81,
7/11/2021,UpperParadise,GP,999002018052164,NA,O,F,Y,NA,5,5,10.3,T,R,25,RF,240,A,108-0725,NA,86.21,23.62,13.37,59.58,12.51,5.63,NA,9.95,NA,
7/11/2021,UpperParadise,GP,900215000822720,NA,N,U,Y,NA,0,0,3.1,WE,R,20,RF,222,L,108-0726,108-0727,55.45,14.61,9.43,37.88,8.85,3.18,3.96,6.64,6.96,
7/11/2021,UpperParadise,GP,900215000822769,NA,N,U,Y,NA,0,0,3.4,WE,R,36,PL,222,L,108-0730,108-0731,58.04,14.07,9.32,40.55,8.46,3.66,3.11,6.68,6.68,
7/11/2021,UpperParadise,GP,900215000822778,NA,N,U,Y,NA,5,3,3.3,WE,R,32,PL,208,L,108-0732,108-0733,54.55,12.97,8.78,38.37,8.56,3.09,3.65,6.43,6.87,
7/11/2021,UpperParadise,GP,900113001674953,NA,O,M,Y,NA,20,20,17.0,T,R,35,RF,184,A,108-0729,NA,100.08,25.97,15.17,69.81,14.51,7.16,NA,12.29,NA,
7/11/2021,UpperParadise,GP,900215000822549,NA,O,F,N,NA,3,0,6.7,T,R,30,RF,290,A,108-0734,NA,76.37,22.51,11.78,50.25,10.6,5.03,4.78,9.8,NA,
7/11/2021,UpperParadise,GP,900215000822787,NA,N,U,Y,NA,0,0,3.0,T,R,30,PL,292,L,108-0735,108-0736,54.51,14.48,9.47,37.43,8.22,3.34,3.09,6.74,6.26,
7/11/2021,UpperParadise,GP,900215000822780,NA,N,U,Y,NA,0,0,6.4,WE,R,34,PL,278,L,108-0737,108-0738,68.79,14.69,10.27,48.58,11.24,3.26,NA,8.25,8.04,
7/11/2021,UpperParadise,GP,900215000822775,NA,N,U,Y,37,5,0,1.2,T,R,40,PL,420,L,108-0739,108-0740,46.29,11.88,8.33,31.76,7.35,2.85,2.17,5.54,6.27,
7/11/2021,UpperParadise,GP,900215000822751,NA,N,F,Y,NA,0,0,7.1,WE,R,31,RF,399,A,108-0741,108-0742,78.64,20.32,11.28,53.92,11.33,6.29,5.73,8.64,8.38,
7/11/2021,UpperParadise,GP,999002018052563,NA,O,U,Y,NA,5,5,2.4,WE,R,25,RF,403,L,108-0743,NA,48.23,13.94,8.75,33.14,7.71,2.14,2.26,5.91,NA,
7/11/2021,UpperParadise,GP,900215000822744,NA,N,U,Y,NA,3,3,1.9,WE,R,21,RF,473,L,108-0744,108-0745,47.37,12,8.57,33.48,7.15,2.8,NA,5.67,6.06,
7/11/2021,UpperParadise,GP,900215000822711,NA,N,F,Y,NA,0,0,8.0,WE,R,10,PL,456,A,108-0747,108-0748,78.57,18.45,11.79,55.6,11.2,5.18,5,9.11,9.28,
7/11/2021,UpperParadise,GP,900215000822771,NA,N,U,Y,NA,0,0,1.2,WE,R,32,PL,470,L,108-0749,108-0750,37.53,9.74,7.22,26.06,6.04,2.98,1.84,4.54,5.03,
